time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
264,2000-08-18 14:26,1232,979,253,660,0,319,11,255,4.8313727,20,10,4.648621,9,4.5199184,122,611,36.270493,1,2,782,4,1.5754476,74,212,59,113,84,109,56,17,889,74,816,28,35,85,152,40,73,21,53,510,306,9,0.52272725,636,151,119,25,5,11,10,4,1
265,2000-08-18 14:27,1757,897,860,801,0,96,11,333,5.276276,19,11,4.9208474,10,4.6164994,169,429,24.502958,0,0,1283,4,1.3694466,97,624,219,146,117,133,116,7,800,90,518,25,116,93,404,229,282,46,44,161,357,9,0.46385884,500,174,117,45,31,3,13,3,2
266,2000-08-18 14:28,1832,1670,162,747,0,923,11,281,6.5195727,17,12,5.447904,10,5.293413,155,1273,57.032257,0,0,1304,4,1.404908,647,148,19,169,195,161,179,0,1023,647,625,276,10,292,129,14,398,365,282,280,345,8,0.44759825,1222,239,111,58,24,11,2,2,1
267,2000-08-18 14:29,1054,845,209,660,0,185,11,227,4.643172,20,10,5.493491,9,5.0662723,128,472,33.445313,0,0,730,5,1.4438356,170,124,35,167,134,143,114,1,674,170,433,11,52,57,88,85,241,84,86,122,311,7,0.83870965,489,98,83,115,34,13,10,2,
268,2000-08-18 14:30,1411,877,534,521,0,356,11,303,4.6567655,23,11,5.1402507,9,4.891676,152,492,28.223684,0,0,1001,4,1.4095904,152,355,108,171,74,154,90,2,724,151,566,8,135,96,247,178,158,97,54,283,283,10,0.5350815,549,114,98,60,26,16,8,2,
269,2000-08-18 14:31,1942,1497,445,570,1,926,11,277,7.0108304,21,12,5.009352,10,4.7875752,168,1035,42.660713,0,0,1166,4,1.6655232,434,308,130,121,226,83,205,1,1062,434,630,114,10,224,178,137,432,292,142,232,398,6,0.49742535,1045,195,77,125,34,14,6,,
270,2000-08-18 14:32,1002,935,67,531,0,404,11,246,4.0731707,23,12,5.4342246,9,5.0941176,131,619,36.35878,1,3,729,5,1.3744856,220,49,12,134,116,133,110,2,713,220,467,31,14,121,37,18,246,95,125,234,233,9,0.81037927,618,94,102,52,30,14,6,7,7
271,2000-08-18 14:33,1121,870,251,575,0,295,11,301,3.7242525,19,15,5.5747128,9,5.3333335,128,609,36.25,1,4,689,4,1.6269957,283,175,30,80,73,69,73,11,576,283,425,33,56,169,144,76,151,56,227,245,180,11,0.51293486,640,80,58,29,21,7,9,7,5
272,2000-08-18 14:34,1869,792,1077,622,0,170,11,369,5.0650406,19,15,5.232323,10,4.921717,158,350,24.670887,1,5,1363,4,1.3712399,152,981,189,235,100,243,77,0,640,151,458,12,91,181,792,96,182,98,53,93,365,10,0.48047084,387,200,99,28,44,12,2,4,5
273,2000-08-18 14:35,2024,1715,309,923,0,792,11,390,5.1897435,21,12,5.4804664,9,5.1650147,181,1193,48.939228,1,4,1489,4,1.3593016,368,258,41,353,230,340,165,1,1347,359,855,111,43,256,217,50,492,222,137,253,602,12,0.79347825,1018,222,235,143,36,14,3,31,3
274,2000-08-18 14:36,1843,1571,272,1309,0,262,11,496,3.715726,21,10,5.158498,10,4.833227,159,611,47.75472,0,0,1502,4,1.2270306,298,244,28,249,197,245,451,12,1269,298,905,57,18,220,212,20,364,61,237,234,671,7,1.0293001,729,180,403,144,84,21,4,2,
275,2000-08-18 14:37,1907,1215,692,868,0,347,11,379,5.0316625,21,12,5.177778,9,4.7514405,183,761,31.546448,0,0,1263,5,1.5098971,379,552,156,267,129,247,184,4,832,379,584,90,116,112,396,140,248,144,235,165,419,7,0.5768222,683,199,181,86,35,22,4,1,
276,2000-08-18 14:38,1931,1394,537,1138,0,256,11,325,5.9415383,17,12,4.976327,10,4.606169,146,698,43.97945,1,2,1480,4,1.3047297,381,320,186,287,236,231,244,0,1013,381,708,13,160,190,134,217,305,187,194,101,607,9,0.7933713,685,253,227,150,40,32,2,1,
277,2000-08-18 14:39,1574,1521,53,828,0,693,11,276,5.7028985,15,13,5.4707427,10,5.242604,126,968,63.285713,0,0,1170,4,1.3452991,323,45,6,224,112,191,96,3,1197,323,619,80,5,213,39,6,578,227,96,242,377,10,0.6594663,1096,143,120,99,16,15,12,10,5
278,2000-08-18 14:40,1187,1104,83,911,0,193,11,265,4.479245,19,13,5.566123,9,5.0380435,136,342,40.89706,0,0,938,5,1.2654585,178,63,10,279,181,158,232,3,924,176,620,46,17,116,53,19,304,55,121,102,518,10,1.2780118,494,215,125,105,102,36,18,2,1
279,2000-08-18 14:41,1363,941,422,689,0,252,11,338,4.0325446,21,11,5.350691,9,5.131775,158,458,30.563292,1,1,1056,4,1.2907197,209,293,56,97,167,159,100,8,724,208,473,23,99,71,237,129,251,76,132,118,355,9,0.74541456,544,140,92,36,70,15,21,11,1
280,2000-08-18 14:42,1592,827,765,620,0,207,11,291,5.4707904,18,12,5.1692867,10,4.9068923,149,512,27.2349,1,1,1220,4,1.304918,141,461,161,165,66,177,66,3,683,141,471,25,181,118,299,304,212,60,81,170,301,10,0.49183416,467,124,132,55,23,10,9,2,
281,2000-08-18 14:43,1762,1646,116,699,0,947,11,278,6.3381295,20,13,5.371203,10,5.23147,116,1301,74.23276,0,0,1184,4,1.4881756,550,88,17,140,245,127,195,3,1093,550,644,206,26,363,71,28,449,376,174,280,364,11,0.6049943,1158,196,115,107,42,13,7,2,1
282,2000-08-18 14:44,820,724,96,566,0,158,11,240,3.4166667,18,12,4.9640884,10,4.763812,118,426,29.228813,0,0,638,4,1.2852664,172,83,22,144,125,139,120,0,552,172,401,24,13,64,61,13,151,97,75,90,311,10,0.8670732,344,222,63,62,12,6,12,,1
283,2000-08-18 14:45,1983,1161,822,937,0,224,11,359,5.523677,19,12,4.8105083,11,4.6425495,161,493,33.47826,1,1,1473,6,1.3462322,96,653,135,228,175,222,169,1,1064,96,790,19,104,184,518,169,274,69,27,161,629,9,0.57488656,507,420,115,69,17,10,5,4,10
284,2000-08-18 14:46,1962,1691,271,981,0,710,11,355,5.5267606,16,11,4.9763455,10,4.892371,162,933,51.0679,1,13,1398,5,1.4034334,301,256,76,131,270,126,213,28,1362,300,798,90,12,348,180,15,564,172,128,359,439,9,0.5657492,1138,209,129,134,38,5,3,3,2
285,2000-08-18 14:47,943,889,54,640,0,249,11,237,3.978903,11,12,5.143982,9,4.9336333,132,527,33.227272,1,20,859,2,1.0977881,235,37,2,240,85,198,60,20,636,235,506,117,14,108,33,15,130,221,14,134,372,10,0.78897136,490,154,123,83,15,5,,,
286,2000-08-18 14:48,2202,1851,351,1416,0,435,11,327,6.733945,27,11,4.964884,10,4.78228,168,973,52.690475,1,4,1260,6,1.747619,498,321,89,366,287,405,244,24,1329,497,1066,88,26,280,229,30,263,78,419,282,784,8,1.0304269,830,354,286,217,23,99,15,1,1
287,2000-08-18 14:49,1900,854,1046,713,0,141,11,315,6.031746,17,14,5.9976583,10,5.2236533,151,393,29.543047,1,2,1413,4,1.3446567,234,639,195,406,145,323,158,13,608,233,507,67,316,67,442,406,101,46,187,65,442,12,0.9331579,227,173,157,94,60,59,40,27,
288,2000-08-18 14:50,1929,1688,241,980,0,708,11,339,5.6902657,20,13,5.375,10,5.018957,168,1079,50.42857,1,2,1477,4,1.3060257,512,228,41,255,286,204,295,4,1173,512,729,84,9,349,187,12,444,187,325,188,541,11,0.79004663,1030,283,151,114,23,51,15,4,4
289,2000-08-18 14:51,1589,1347,242,1187,0,160,11,257,6.1828794,24,11,4.930958,11,4.8129177,141,506,45.97872,1,5,1151,5,1.3805387,174,213,23,251,235,245,221,1,1172,174,879,45,26,108,190,29,293,106,68,175,704,13,0.99433607,599,318,209,151,26,17,3,14,4
290,2000-08-18 14:52,2210,1438,772,1241,0,197,11,404,5.470297,22,11,5.1363006,11,4.923505,167,464,42.39521,1,3,1608,4,1.3743781,173,708,167,338,217,314,223,0,1265,173,928,21,55,95,541,64,337,35,138,149,779,9,0.6321267,619,522,172,68,18,5,15,14,3
291,2000-08-18 14:53,1026,707,319,437,0,270,11,283,3.6254418,19,13,5.205092,11,4.874116,147,407,23.442177,0,0,788,5,1.3020304,163,158,92,129,63,85,59,9,535,163,343,78,87,33,66,161,192,135,28,129,214,11,0.7076023,463,58,46,55,18,34,10,8,3
292,2000-08-18 14:54,1292,1231,61,523,0,708,11,256,5.046875,16,13,5.8375306,10,5.5735173,141,977,48.659573,1,2,1080,4,1.1962963,430,49,20,114,171,73,147,5,796,430,454,116,11,227,28,12,342,262,168,216,238,11,0.6803405,871,93,137,84,9,9,7,4,5
293,2000-08-18 14:55,1079,969,110,702,0,267,11,383,2.8172324,18,13,4.983488,9,4.5727553,160,405,27.69375,1,1,901,4,1.1975583,91,87,22,220,162,188,145,0,878,91,730,30,18,64,63,23,148,28,63,256,474,12,1.133457,463,132,240,68,18,11,15,4,7
294,2000-08-18 14:56,4637,3308,1329,1362,1,1945,11,450,10.304444,21,13,5.438331,10,5.0075574,172,1673,96.308136,0,0,2744,4,1.6898688,672,931,359,1222,430,1209,258,1,2635,672,2246,145,213,359,571,398,389,107,565,410,1836,11,1.0452878,922,962,815,448,62,20,12,47,14
295,2000-08-18 14:57,3771,3190,581,1114,0,2076,11,494,7.633603,24,13,5.5122256,12,5.0206895,172,1721,93.11628,1,1,2474,4,1.5242522,347,494,32,756,569,677,563,10,2833,347,1930,97,85,486,462,87,903,163,184,150,1780,11,1.1675948,1282,587,509,627,95,18,5,47,5
296,2000-08-18 14:58,1662,1541,121,853,0,688,11,364,4.565934,21,13,5.6670995,10,5.149254,168,738,47.232143,1,1,1313,4,1.2658035,309,106,24,193,306,140,263,8,1224,306,842,104,15,358,82,15,382,176,130,227,615,11,1.011432,817,221,201,226,25,8,5,18,1
297,2000-08-18 14:59,1553,1111,442,751,0,360,11,292,5.3184934,23,11,5.39874,11,5.119712,178,528,31.955055,1,2,1076,5,1.4433086,266,337,69,203,208,198,203,11,834,265,572,85,103,180,268,105,262,128,137,171,401,8,0.6567933,612,195,145,98,28,9,3,6,3
298,2000-08-18 15:00,1588,833,755,698,0,135,11,277,5.732852,21,12,5.4693875,10,5.1836734,153,350,28.222221,1,3,1323,5,1.2003024,116,487,245,248,178,235,167,11,713,116,584,19,257,122,240,261,129,26,90,100,484,8,0.74622166,275,211,197,65,47,17,10,4,3
299,2000-08-18 15:01,1889,1712,177,956,0,756,11,507,3.7258382,18,15,5.50993,11,5.3405375,211,1048,43.331753,1,6,1560,4,1.2108974,447,162,7,241,219,291,145,7,1258,447,743,193,14,206,155,15,515,319,128,173,570,10,0.8771837,1063,139,243,131,49,56,11,10,1
300,2000-08-18 15:02,1090,983,107,631,0,352,11,227,4.801762,18,15,5.664293,12,5.2685657,138,552,37.528984,1,1,816,4,1.3357843,199,91,12,176,134,144,124,27,757,196,463,28,15,141,79,16,294,146,50,62,401,13,0.99174315,512,153,133,76,35,21,5,4,4
301,2000-08-18 15:03,1346,1073,273,838,27,208,11,318,4.2327046,20,15,5.0698977,10,4.6216216,173,458,28.66474,0,0,966,4,1.3933748,165,244,60,317,128,308,117,4,904,165,654,11,22,82,184,29,250,54,111,197,457,12,0.83283806,519,300,121,61,25,13,10,9,3
302,2000-08-18 15:04,1898,1088,810,776,2,310,11,425,4.4658823,16,16,5.0772057,11,4.6084557,186,376,26.95699,1,1,1377,4,1.3783587,226,639,228,207,259,179,276,17,845,226,657,55,103,126,396,171,188,85,141,135,522,11,0.8487882,474,173,167,97,60,62,16,15,4
303,2000-08-18 15:05,1435,1154,281,510,0,644,11,268,5.3544774,20,13,5.8830156,11,5.611785,148,871,43.756756,0,0,1054,4,1.3614801,291,193,53,145,219,102,177,7,856,291,623,87,78,213,137,88,233,235,56,223,400,12,0.7121951,713,173,77,120,27,16,12,5,
304,2000-08-18 15:06,1168,1007,161,801,0,206,11,241,4.846473,21,14,5.699106,11,4.8679247,144,375,34.041668,0,0,806,4,1.4491315,255,118,29,277,136,169,152,0,752,255,563,70,29,118,89,43,189,120,135,107,456,11,1.1857877,469,199,97,140,39,22,12,14,5
305,2000-08-18 15:07,2234,1471,763,1239,0,232,11,615,3.6325204,18,13,4.5683208,10,4.220938,208,498,29.850962,1,9,1622,5,1.377312,143,582,133,197,268,213,215,1,1328,142,1135,14,136,114,448,180,193,29,113,252,883,9,0.9270367,519,520,204,111,23,16,14,6,1
306,2000-08-18 15:08,1777,1134,643,948,0,186,11,414,4.2922707,23,14,4.8738976,11,4.5511465,166,460,31.09036,0,0,1376,5,1.2914244,198,461,208,239,175,245,153,1,936,197,744,63,120,115,253,181,192,95,102,116,628,9,0.8812606,420,289,240,81,59,11,10,2,
307,2000-08-18 15:09,2123,2010,113,1191,0,819,11,489,4.341513,18,14,5.347761,12,4.89005,179,1159,54.910614,1,4,1610,4,1.3186336,723,92,10,242,291,220,245,0,1287,723,870,210,13,179,82,21,417,477,246,105,765,12,0.80216676,1156,479,181,110,21,21,10,2,5
308,2000-08-18 15:10,1629,1344,285,1080,0,264,11,514,3.1692607,17,14,5.6287203,10,5.063988,162,568,42.012344,1,6,1367,4,1.1916605,189,197,85,238,167,171,154,10,1145,189,672,26,76,182,110,88,473,75,114,158,514,9,0.80662984,742,275,112,126,29,24,9,3,
309,2000-08-18 15:11,1576,750,826,609,1,140,11,396,3.979798,15,13,4.4826665,11,4.2533336,154,275,20.714285,1,2,1265,4,1.2458498,85,407,154,174,152,165,136,1,664,85,533,28,305,66,253,419,131,32,53,131,402,7,0.65291876,307,159,106,125,13,9,24,6,
310,2000-08-18 15:12,1968,1730,238,716,0,1014,11,416,4.730769,18,14,5.3242774,12,5.0953755,164,1180,53.75,1,3,1390,4,1.4158274,480,190,59,220,231,183,180,9,1241,480,804,233,46,294,131,48,437,346,134,326,478,8,0.7718496,1149,174,99,184,44,26,27,17,1
311,2000-08-18 15:13,1812,1691,121,1057,0,634,11,520,3.4846153,18,11,5.5091662,11,5.31165,185,702,48.55135,1,1,1419,4,1.2769556,342,108,44,390,261,366,247,2,1347,342,1049,129,12,241,64,13,298,162,180,378,671,11,1.138521,923,256,152,176,62,49,38,14,17
312,2000-08-18 15:14,1775,1540,235,1055,0,485,10,385,4.6103897,18,18,5.031169,9,4.7214284,194,611,37.47938,1,1,1311,4,1.3539283,339,189,45,408,297,438,280,0,1201,339,956,98,35,227,144,46,245,106,233,203,753,15,1.2366197,648,330,279,116,51,32,49,23,4
313,2000-08-18 15:15,3231,1976,1255,1641,0,335,10,472,6.845339,26,12,4.9402833,12,4.6892715,197,700,47.035534,1,4,2115,5,1.5276595,390,1013,246,452,421,457,405,0,1586,390,1121,80,211,223,767,242,465,101,289,297,824,10,0.84339213,906,362,333,161,78,34,32,36,21
314,2000-08-18 15:16,4350,3919,431,2690,0,1229,11,2334,1.8637532,18,13,4.785915,12,4.619546,651,1966,27.809525,1,52,3648,4,1.1924342,540,357,14,372,212,399,149,1,3378,540,924,132,64,289,343,74,2454,380,160,256,668,12,0.434023,3132,226,211,267,30,23,14,9,3
315,2000-08-18 15:17,2692,2373,319,1700,0,673,11,1492,1.8042896,11,12,4.8689423,12,4.6957436,555,1167,20.077478,1,68,2524,2,1.066561,144,299,34,541,129,518,124,6,2223,144,810,9,20,137,265,20,1413,51,93,33,777,9,0.68536407,1518,463,121,84,76,74,9,18,2
318,2000-08-18 15:20,318,5,313,5,0,0,11,104,3.0576923,5,10,5.2,10,5.2,14,5,1.8571428,0,0,318,1,1.0,0,182,32,1,,1,,0,5,,1,0,131,0,150,131,4,0,0,0,1,4,0.012578616,4,,,,1,,,,
319,2000-08-18 15:21,12072,12072,0,10999,0,1073,8,2271,5.31572,8,14,3.8963718,10,3.678181,765,4632,58.043137,1,20,12071,2,1.0000829,3,0,0,19,16,18,8,0,12069,3,500,0,0,14,0,0,11569,2,1,452,48,7,0.0067097414,12023,30,11,6,1,,,1,
322,2000-08-18 15:24,329,329,0,297,0,32,8,308,1.0681819,3,9,4.2097263,7,3.887538,203,92,6.300493,1,2,329,1,1.0,0,0,0,,,,,0,329,,26,0,0,0,0,0,303,0,0,26,0,0,,329,,,,,,,,
323,2000-08-18 15:25,4538,4538,0,4217,1,320,10,2672,1.6983533,5,13,3.7362275,8,3.5927722,875,2053,18.633142,1,8,4538,1,1.0,7,0,0,,7,,7,0,4531,7,324,0,0,1,0,0,4207,7,0,316,8,7,0.0030850596,4530,7,,,,,,1,
326,2000-08-18 15:29,5050,5050,0,4758,0,292,9,2811,1.7965137,7,13,3.4813862,8,3.32,1039,2023,16.13667,1,13,5050,1,1.0,0,0,0,3,37,2,38,0,5050,,217,0,0,8,0,0,4833,0,0,176,41,4,0.01009901,5009,34,5,1,1,,,,
327,2000-08-18 15:29,21604,21604,0,19864,1,1739,10,3809,5.6718297,11,14,3.7267635,10,3.5219867,1239,8355,61.41162,1,38,21600,2,1.0001851,12,0,0,18,25,22,20,0,21592,12,933,2,0,28,0,0,20659,2,10,882,51,7,0.005230513,21548,23,20,9,1,,2,1,
330,2000-08-18 15:32,24867,24867,0,23061,2,1804,10,4423,5.622202,11,14,3.830458,10,3.6472433,1504,10561,60.303192,1,64,23964,3,1.0376816,8,0,0,11,62,9,61,0,24859,8,786,0,0,46,0,0,24073,4,4,703,83,7,0.0067961556,24780,50,13,15,4,1,1,3,
331,2000-08-18 15:33,70282,70282,0,62600,45,7637,10,12811,5.486067,12,21,3.920079,9,3.7172248,2955,17798,88.41083,1,497,70227,2,1.0007832,71,0,0,563,225,526,206,11,70200,71,5595,7,0,107,0,0,64605,34,37,4712,883,12,0.025127344,69355,564,201,61,25,16,11,,8
332,2000-08-18 15:34,103791,103791,0,90422,400,12969,11,25326,4.0981994,12,16,4.024935,9,3.8865316,4010,32153,100.59526,2,389,103726,2,1.0006267,91,0,0,417,505,346,523,4,103696,91,9380,9,0,407,0,0,94316,55,36,8194,1186,12,0.02224663,102568,743,216,118,62,24,32,7,1
333,2000-08-18 15:35,91464,91464,0,76508,312,14644,11,27786,3.2917297,11,17,3.9993002,9,3.8243353,3903,19311,89.62055,2,350,91404,2,1.0006565,58,0,0,278,826,211,833,5,91401,58,9328,5,0,286,0,0,82073,36,22,7851,1477,15,0.033040322,89963,779,359,178,52,75,11,28,3
334,2000-08-18 15:36,113249,113249,0,91200,849,21200,11,33693,3.3612027,10,15,3.9690769,10,3.8092434,4360,24907,98.94335,2,644,113173,2,1.0006715,145,0,0,634,1832,615,1684,0,113104,145,17107,15,0,382,0,0,95997,68,77,14069,3038,14,0.05398723,110141,1510,835,427,158,122,18,26,
335,2000-08-18 15:37,113075,113075,0,93934,139,19002,11,33857,3.339782,10,17,4.273208,9,4.038744,4324,27044,105.6154,1,790,113017,2,1.0005132,375,0,0,1339,1217,1248,1072,0,112700,375,16256,50,0,494,0,0,96444,197,178,12960,3296,15,0.06179969,109630,1649,863,548,189,105,23,42,11
336,2000-08-18 15:38,132659,132659,0,105036,233,27390,11,34988,3.791557,10,17,4.2668724,9,3.9828808,4327,31654,122.10885,2,712,132585,2,1.0005581,371,0,0,1093,1245,967,1254,1,132287,371,16339,111,0,607,0,0,115948,199,172,13600,2739,12,0.047166042,129763,1280,675,468,313,88,16,22,21
337,2000-08-18 15:39,115202,115202,0,96689,32,18481,11,35553,3.2402892,10,18,3.9832642,9,3.7914534,4122,32662,105.96385,1,781,115126,2,1.0006602,213,0,0,623,1355,675,921,8,114981,213,18821,7,0,416,0,0,96160,149,64,16426,2395,12,0.04908769,112741,1171,369,396,223,224,22,6,18
338,2000-08-18 15:40,113197,113197,0,98010,27,15160,11,30368,3.7275093,10,19,3.9657676,9,3.7914963,4787,33491,89.65657,1,1223,113112,2,1.0007515,331,0,0,479,592,479,533,2,112864,331,17118,17,0,411,0,0,95746,270,61,15843,1275,12,0.022968806,111870,641,425,130,74,11,5,3,18
339,2000-08-18 15:41,86903,86892,11,77423,14,9455,11,24237,3.585551,9,22,4.0901694,9,3.862116,4658,20929,72.045296,1,1882,86833,2,1.0008061,114,11,3,1036,1183,838,1205,5,86773,114,12218,8,0,402,8,0,74555,68,46,9498,2720,12,0.05944559,84127,1558,668,287,85,76,23,24,4
340,2000-08-18 15:42,49318,49116,202,42582,8,6526,11,18385,2.682513,11,19,4.1576066,10,3.904919,4079,17248,47.01986,2,713,49048,2,1.0055048,567,196,4,721,1093,669,1049,64,48485,567,11472,95,4,374,192,6,37013,285,282,7754,3718,17,0.13698852,45103,2467,875,369,98,50,18,22,7
341,2000-08-18 15:43,21770,21513,257,18157,2,3354,11,8909,2.4435964,18,17,4.066704,11,3.8434434,2410,10873,34.308712,1,326,19575,4,1.1121328,391,253,19,799,675,805,590,32,21091,390,7591,77,3,345,234,3,13500,277,113,5811,1780,14,0.17446026,19634,943,474,224,77,43,15,31,7
342,2000-08-18 15:44,3209,2686,523,1598,0,1088,11,1576,2.0361676,17,18,5.054728,9,4.7155623,292,1462,43.376713,1,3,2533,4,1.2668772,442,468,130,181,149,107,125,6,2239,442,975,105,52,241,337,54,1264,152,290,469,506,15,0.42848238,2102,231,162,101,30,5,11,28,5
343,2000-08-18 15:45,1678,1018,660,842,0,176,11,777,2.159588,18,21,5.4852653,10,5.202358,284,678,18.647888,0,0,1592,4,1.05402,96,530,215,176,66,167,71,0,922,96,777,57,106,48,314,130,145,12,84,160,617,17,0.715733,322,502,86,42,31,16,5,4,1
344,2000-08-18 15:46,1589,1486,103,1293,27,166,11,992,1.6018145,18,18,4.6002693,9,4.474428,339,964,19.61357,1,4,1418,4,1.1205924,82,30,8,142,108,139,108,0,1404,82,1126,7,18,42,22,73,278,24,58,200,926,17,0.95594716,527,683,190,34,20,10,5,1,4
345,2000-08-18 15:47,2436,2370,66,2054,3,313,11,1222,1.9934534,22,15,4.7438817,8,4.6118145,427,2116,25.597189,1,7,2250,4,1.0826666,43,54,7,118,116,127,125,0,2327,43,1361,12,11,58,47,12,966,17,26,216,1145,12,0.6773399,1202,875,210,45,9,11,4,11,2
346,2000-08-18 15:48,1355,1254,101,1220,0,34,11,464,2.9202585,15,16,4.7591705,8,4.457735,296,658,18.885136,1,1,1161,4,1.1670973,90,78,11,235,147,231,150,0,1164,90,792,8,19,41,67,23,372,23,67,84,708,14,1.0745387,483,433,223,41,12,26,9,12,10
347,2000-08-18 15:49,1206,1052,154,986,0,66,11,281,4.291815,21,18,4.9211025,9,4.5655894,203,406,23.660099,1,3,793,6,1.520807,68,139,23,200,163,174,152,10,974,68,706,5,15,56,116,15,268,20,48,131,575,15,1.2263682,439,236,174,77,56,23,10,6,8
348,2000-08-18 15:50,2144,1534,610,1361,1,172,11,1730,1.2393063,16,20,4.6525426,11,4.3598437,491,1209,13.6211815,1,7,1975,4,1.0855696,58,603,21,203,108,154,130,20,1456,58,1117,9,5,43,582,7,339,16,42,162,955,17,0.79244405,529,626,233,54,34,11,12,4,
349,2000-08-18 15:51,4297,4192,105,3777,1,414,11,2088,2.0579503,20,23,5.1252384,12,4.9639792,711,3423,29.26723,1,14,3382,4,1.27055,419,99,9,767,510,740,431,25,3748,419,2485,5,5,260,89,6,1263,348,71,134,2351,15,1.0665581,1752,1010,988,281,65,24,20,10,3
350,2000-08-18 15:52,1379,1287,92,1084,0,203,11,637,2.1648352,19,19,4.8445997,12,4.646465,297,619,20.13468,0,0,1124,4,1.2268683,83,75,11,144,324,138,294,12,1192,83,813,7,13,73,64,17,379,19,64,108,705,16,1.2284263,516,344,203,118,23,26,4,20,8
351,2000-08-18 15:53,825,660,165,550,0,110,11,210,3.9285715,23,17,4.892424,9,4.5060606,168,211,17.702381,1,2,605,4,1.3636364,101,154,16,169,185,158,163,3,556,101,446,6,8,46,136,11,110,26,75,101,345,12,1.3466667,244,112,105,116,31,21,9,10,2
352,2000-08-18 15:54,2679,2068,611,704,0,1364,11,277,9.67148,24,13,5.4182787,10,4.6397486,145,1528,66.17242,0,0,1702,4,1.5740305,299,594,70,701,366,778,309,0,1769,299,1428,2,17,191,523,17,341,19,280,80,1348,9,1.5274357,457,741,212,298,126,53,14,158,7
353,2000-08-18 15:55,3745,3076,669,770,0,2306,11,336,11.145833,27,14,5.8676853,11,4.8504553,191,2458,78.11518,0,0,2061,5,1.8170791,153,558,96,1100,741,1041,643,6,2917,153,2346,6,110,324,462,111,571,22,131,152,2194,10,1.8865154,756,626,500,529,184,121,116,163,3
354,2000-08-18 15:56,1494,1447,47,637,0,810,11,363,4.1157026,17,14,4.92329,11,4.3946095,167,763,38.077843,1,2,1302,4,1.1474655,293,47,4,126,486,123,487,16,1138,293,814,91,0,209,39,0,324,28,265,122,692,11,1.437751,477,353,297,172,42,61,15,2,5
355,2000-08-18 15:57,1752,1639,113,1429,0,210,11,902,1.9423504,17,11,4.632703,9,4.513118,377,1083,19.62069,1,7,1443,5,1.2141372,58,109,8,158,215,184,186,0,1581,58,1186,6,4,44,101,4,395,16,42,105,1081,10,1.0827626,524,673,305,82,17,9,,9,3
356,2000-08-18 15:58,1027,963,64,823,0,140,11,598,1.7173913,18,13,5.2627206,8,4.9937696,276,649,17.423914,0,0,897,4,1.1449275,78,56,11,156,98,159,91,0,885,78,626,7,4,32,45,8,259,38,40,42,584,10,1.0282376,345,358,162,62,11,17,3,2,1
357,2000-08-18 15:59,741,696,45,620,0,76,11,124,5.975806,19,13,3.875,8,3.658046,108,407,23.574074,0,0,551,4,1.3448275,101,40,10,56,286,51,283,0,595,101,456,3,5,155,30,5,139,32,69,45,411,9,1.3778677,219,179,105,150,37,5,,,
358,2000-08-18 16:00,662,605,57,520,0,85,11,256,2.5859375,22,12,4.519008,8,4.2545457,164,185,15.695122,0,0,513,4,1.2904483,57,51,4,171,108,159,115,0,548,57,452,9,5,31,47,6,96,23,34,82,370,8,1.1918429,215,160,139,57,16,5,3,7,3
359,2000-08-18 16:01,1184,1073,111,955,0,118,11,387,3.0594316,14,13,4.789376,9,4.364399,170,400,27.547058,2,16,964,3,1.2282158,75,90,16,396,144,373,116,0,998,75,755,2,21,70,74,21,243,41,34,87,668,9,1.2195946,379,312,136,178,43,11,5,5,2
360,2000-08-18 16:02,1771,1581,190,1400,0,181,11,399,4.4385967,18,14,5.1764708,8,4.504744,181,549,39.348064,0,0,1279,5,1.3846755,191,141,24,580,214,350,242,0,1390,191,1163,56,49,68,117,49,227,62,129,244,919,9,1.3224167,556,333,292,240,126,22,1,7,
361,2000-08-18 16:03,1542,1209,333,1163,1,45,11,320,4.81875,21,17,5.25641,8,4.6526055,203,434,27.70936,1,3,1098,4,1.4043716,179,292,22,443,236,420,212,0,1030,179,873,12,37,85,270,41,157,31,148,180,693,11,1.2561609,384,287,249,160,36,63,18,5,
362,2000-08-18 16:04,2221,1718,503,1433,0,285,11,455,4.8813186,21,13,5.264843,9,4.822468,222,949,37.31982,1,2,1778,4,1.2491564,118,465,14,373,460,363,326,2,1598,118,1115,12,38,71,451,38,483,33,85,135,980,11,1.1719946,662,327,285,239,97,65,22,13,3
363,2000-08-18 16:05,1547,1261,286,1167,0,94,11,349,4.432665,17,13,5.521015,9,5.011895,200,529,31.6,1,2,1066,5,1.4512196,132,272,9,354,207,343,214,9,1120,132,890,5,13,37,263,14,230,28,104,204,686,11,1.3787977,470,206,263,114,83,53,21,8,28
